League,Date,Time,Round,Home,Away,Class_Home,Class_Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,p_H,p_D,p_A,CV_HDA,P_expt_H,P_expt_A,Media_GM_H_6j,Media_GS_H_6j,Media_Total_1HT_H,CV_Media_Total_1HT_H,Media_Total_2HT_H,CV_Media_Total_2HT_H,Media_primeiro_gol_home,Media_primeiro_gol_home_sofrido,Porc_Marcou_Primeiro_Golo_H,Porc_Sofreu_Primeiro_Golo_H,Porc_Marcou_Primeiro_Golo_H_1P,Porc_Sofreu_Primeiro_Golo_H_1P,media_movel_chutes_por_gol_H,media_chutes_home,PPJ_H,CV_Pontos_H,Power_home,Media_CG_H,CV_CG_H,Media_VG_H,CV_VG_H,Porc_Over05HT_Home,Porc_Over15HT_Home,Porc_Under05HT_Home,Porc_Home_Win,Porc_Over15FT_Home,Porc_Over25FT_Home,Porc_BTTS_Home,Media_FT_Corners_H_MAR,Media_FT_Corners_H_SFR,media_movel_media_cartoes_amarelos_H,media_movel_media_cartoes_vermelhos_H,0x0_H,1x0_H,1x1_H,0x1_H,2x0_H,2x1_H,2x2_H,0x2_H,1x2_H,3x0_H,3x1_H,3x2_H,3x3_H,0x3_H,1x3_H,2x3_H,Goleada_H,Outro_Empate_H,Media_GM_A_6,Media_GS_A_6,Media_Total_1HT_A,CV_Media_Total_1HT_A,Media_Total_2HT_A,CV_Media_Total_2HT_A,Media_primeiro_gol_away,Media_primeiro_gol_away_sofrido,Porc_Marcou_Primeiro_Golo_A,Porc_Sofreu_Primeiro_Golo_A,Porc_Marcou_Primeiro_Golo_A_1P,Porc_Sofreu_Primeiro_Golo_A_1P,media_movel_chutes_por_gol_A,media_chutes_away,PPJ_A,CV_Pontos_A,Power_away,Media_CG_A,CV_CG_A,Media_VG_A,CV_VG_A,Porc_Over05HT_Away,Porc_Over15HT_Away,Porc_Under05HT_Away,Porc_Away_Win,Porc_Over15FT_Away,Porc_Over25FT_Away,Porc_BTTS_Away,Media_FT_Corners_A_MAR,Media_FT_Corners_A_SFR,media_movel_media_cartoes_amarelos_A,media_movel_media_cartoes_vermelhos_A,0x0_A,1x0_A,1x1_A,0x1_A,2x0_A,2x1_A,2x2_A,0x2_A,1x2_A,3x0_A,3x1_A,3x2_A,3x3_A,0x3_A,1x3_A,2x3_A,Goleada_A,Outro_Empate_A
PORTUGAL - LIGA PORTUGAL 2,2023-12-22,19:45,RONDA 18,Leiria,Paços Ferreira,9,10,2.2752600633197644,3.5953401943967975,3.5416784004505764,1.41,2.78,1.29,3.14,1.97,1.78,3.34,1.26,1.78,1.99,0.4395101975907447,0.27813779668429217,0.2823520057249633,0.22529427112705966,1.5966683894565263,1.125193813859182,2.0,1.0,1.0,0.29,1.67,0.21,37.5,47.75,50.0,16.67,33.33,16.67,1.08,1.67,2.17,0.15,5.83,4.04,0.59,0.46,0.62,83.33,33.33,16.67,66.67,66.67,66.67,66.67,3.0,2.0,1.8,0.09,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.33,0.26,0.32,0.32,36.0,32.0,33.33,33.33,33.33,33.33,3.25,2.83,0.67,0.25,-2.36,1.71,1.64,0.21,1.62,66.67,50.0,33.33,16.67,66.67,50.0,33.33,7.0,3.67,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
BÉLGICA - PRIMEIRA LIGA,2023-12-22,20:45,RONDA 19,RWDM,Club Brugge,10,6,6.401088929219601,5.067528735632185,1.5469298245614036,1.29,3.5,1.17,5.0,1.57,2.35,2.38,1.53,1.75,2.0,0.15622341933654663,0.1973348454777431,0.6464417351857102,0.6661089587571373,0.6660051034873831,2.1366600510348737,1.0,1.67,0.67,0.45,0.67,0.1,44.5,23.0,50.0,33.33,16.67,0.0,4.25,4.83,1.17,0.56,2.17,4.9,0.95,0.54,0.89,83.33,66.67,16.67,33.33,66.67,50.0,50.0,4.33,4.67,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.5,1.0,0.83,0.24,0.13,0.13,46.6,27.5,33.33,33.33,33.33,33.33,5.28,6.0,1.17,0.17,1.89,2.61,0.86,0.28,0.67,100.0,33.33,0.0,33.33,66.67,50.0,50.0,5.83,3.0,1.8,0.09,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Breda,Willem II,7,1,2.5714944117985943,3.689535460406679,2.940447957839262,1.36,3.0,1.25,3.75,1.88,1.98,3.25,1.33,1.67,2.1,0.3888789318039251,0.2710368312572811,0.3400842369387938,0.14503526171098532,1.4376736266690562,1.2912895420736625,1.83,1.83,1.17,0.18,1.67,0.1,28.0,31.33,33.33,16.67,33.33,0.0,4.75,6.67,1.67,0.15,2.47,3.84,0.62,0.46,0.72,83.33,83.33,16.67,50.0,100.0,83.33,100.0,6.5,3.33,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,1.83,0.67,0.67,0.29,0.13,0.13,21.25,58.75,0.0,16.67,0.0,16.67,2.49,5.5,2.0,0.19,3.81,4.35,0.89,0.56,0.88,66.67,16.67,33.33,66.67,50.0,33.33,33.33,6.83,5.83,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Den Bosch,Cambuur,19,6,3.9333333333333336,4.214285714285714,1.9666666666666668,1.29,3.5,1.17,5.0,1.53,2.4,2.25,1.57,1.53,2.38,0.2542372881355932,0.23728813559322035,0.5084745762711864,0.37211014237457885,1.0,1.7627118644067796,1.17,2.0,0.33,0.2,2.33,0.17,41.2,48.0,33.33,50.0,33.33,16.67,3.87,4.33,0.67,0.38,-1.44,2.66,0.79,0.35,0.8,50.0,16.67,50.0,16.67,83.33,66.67,83.33,4.17,4.17,1.8,0.09,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,70.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,2.83,2.0,1.5,0.21,0.15,0.15,22.17,35.0,33.33,16.67,33.33,16.67,4.15,7.67,1.67,0.2,2.58,6.36,0.74,0.83,0.74,100.0,83.33,0.0,50.0,100.0,83.33,100.0,4.67,4.5,1.8,0.09,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Graafschap,Jong PSV,4,16,1.6401361371095176,4.897785843920146,5.372859759496696,1.25,3.75,1.14,5.5,1.48,2.6,2.2,1.62,1.62,2.2,0.6097054856448337,0.2041738924214801,0.18612062193368606,0.5866906599246051,2.0332903493559815,0.7625357582225383,1.33,0.67,0.5,0.25,1.0,0.19,43.0,45.75,16.67,50.0,16.67,33.33,4.3,6.0,2.33,0.08,4.83,2.98,0.62,0.38,0.64,66.67,33.33,33.33,66.67,66.67,50.0,66.67,7.67,3.0,1.8,0.09,0.0,0.0,60.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,1.33,2.0,0.5,0.17,0.22,0.22,23.5,48.2,16.67,50.0,16.67,50.0,2.75,5.83,1.17,0.38,-0.33,9.39,1.42,0.89,1.41,66.67,33.33,33.33,33.33,66.67,66.67,33.33,5.5,5.83,1.8,0.09,0.0,0.0,60.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Groningen,Jong Utrecht,9,17,1.3485714285714285,5.9,11.238095238095237,1.25,3.75,1.14,5.5,1.5,2.5,2.2,1.62,2.0,1.73,0.7415254237288136,0.1694915254237288,0.08898305084745764,0.8715021191565404,2.3940677966101696,0.43644067796610175,1.33,1.17,1.0,0.25,1.0,0.52,13.0,28.25,50.0,16.67,50.0,0.0,4.5,7.17,1.33,0.21,2.0,1.99,1.05,0.18,1.01,66.67,50.0,33.33,33.33,66.67,66.67,33.33,9.33,2.67,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.33,2.83,0.17,0.0,0.1,0.1,46.5,31.5,50.0,0.0,50.0,0.0,2.0,3.0,0.17,0.52,-5.78,2.23,1.53,0.21,1.44,83.33,33.33,16.67,0.0,100.0,50.0,33.33,6.0,5.5,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Maastricht,Oss,14,20,1.9007017543859648,4.248627450980392,4.192724458204334,1.3,3.4,1.18,4.5,1.6,2.3,2.5,1.5,1.62,2.2,0.526121469448034,0.23537013106885732,0.23850839948310876,0.40898345628224536,1.8137345394129591,0.9508953295181836,1.17,1.67,0.83,0.15,0.83,0.58,18.75,36.2,33.33,16.67,33.33,16.67,5.12,5.17,0.83,0.47,-0.61,3.33,0.86,0.43,0.87,83.33,66.67,16.67,16.67,83.33,50.0,50.0,5.17,4.17,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.83,1.5,0.33,0.41,0.1,0.1,54.25,58.33,0.0,33.33,0.0,16.67,2.88,3.83,0.5,0.71,-0.97,4.37,0.75,0.48,0.77,66.67,0.0,33.33,0.0,83.33,33.33,66.67,3.67,6.33,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Venlo,Telstar,12,18,1.9722222222222223,4.057142857142857,4.057142857142857,1.33,3.25,1.2,4.33,1.67,2.15,2.63,1.44,1.62,2.2,0.5070422535211268,0.24647887323943662,0.24647887323943662,0.3684922662521445,1.767605633802817,0.9859154929577465,1.33,2.17,0.5,0.54,2.33,0.13,58.8,39.17,33.33,16.67,33.33,16.67,3.67,4.0,0.83,0.39,0.14,3.65,0.65,0.5,0.67,66.67,33.33,33.33,16.67,100.0,83.33,83.33,4.83,6.0,1.8,0.09,0.0,0.0,60.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,2.17,0.17,1.03,0.07,0.07,51.33,18.5,16.67,0.0,0.0,0.0,3.67,3.83,0.17,1.37,-4.56,2.71,1.09,0.29,1.02,100.0,33.33,0.0,0.0,83.33,50.0,50.0,3.33,6.5,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
ROMÉNIA - LIGA 1,2023-12-22,19:30,RONDA 21,Din. Bucuresti,FC Voluntari,15,12,3.0810322580645164,3.3163888888888895,2.674507168458782,1.5,2.5,1.4,2.75,2.3,1.6,4.33,1.2,1.91,1.8,0.324566546611944,0.30153279169109637,0.3739006616969595,0.09056222935728081,1.2752324315269283,1.4232347767819749,0.33,1.5,0.17,0.63,1.17,0.19,55.5,45.0,33.33,16.67,33.33,0.0,5.5,4.33,0.67,0.43,-1.31,0.93,1.42,0.12,1.42,50.0,16.67,50.0,16.67,66.67,16.67,16.67,6.17,2.33,1.8,0.09,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.33,1.5,0.5,0.34,0.49,0.49,35.25,32.25,16.67,33.33,16.67,33.33,2.42,3.17,1.17,0.15,1.08,5.02,0.81,0.57,0.81,66.67,50.0,33.33,16.67,66.67,66.67,66.67,3.17,6.67,1.8,0.09,0.0,0.0,50.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
IRLANDA DO NORTE - PRIMEIRA LIGA NIFL,2023-12-22,20:45,RONDA 22,Larne,Loughgall,2,9,1.2723076923076924,7.008474576271187,14.016949152542374,1.25,3.6,1.14,4.7,1.5,2.35,2.31,1.57,2.16,1.66,0.7859733978234582,0.14268440145102781,0.07134220072551391,0.9641619108447758,2.500604594921403,0.3567110036275696,2.17,0.67,1.33,0.1,1.5,0.33,20.83,74.75,16.67,50.0,16.67,16.67,2.88,5.5,2.67,0.07,8.0,3.61,0.3,0.35,0.31,83.33,33.33,16.67,83.33,100.0,50.0,66.67,5.5,4.67,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,1.17,2.83,0.33,1.1,0.16,0.16,44.75,17.33,33.33,33.33,33.33,33.33,2.5,3.67,0.83,0.77,-1.83,7.16,0.91,0.59,0.73,100.0,66.67,0.0,16.67,100.0,66.67,66.67,2.5,7.67,1.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRLANDA DO NORTE - PRIMEIRA LIGA NIFL,2023-12-22,20:45,RONDA 22,Newry City,C. Rangers,12,7,3.728971699176909,3.890166441216256,2.1062779626474755,1.33,3.14,1.2,3.84,1.72,2.05,2.71,1.38,1.6,2.27,0.26817044501054504,0.257058409996296,0.4747711449931589,0.3003434060126478,1.061569745027931,1.6813718449757729,0.67,3.0,0.5,0.33,1.0,0.2,22.0,15.5,0.0,0.0,0.0,0.0,1.5,2.5,0.17,0.41,-6.14,4.55,1.71,0.38,1.5,100.0,83.33,0.0,0.0,100.0,83.33,33.33,4.0,6.0,1.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,2.0,2.5,0.5,0.55,0.06,0.06,53.4,22.83,16.67,33.33,0.0,16.67,2.18,3.67,1.5,0.27,-0.67,10.24,0.82,1.03,0.71,83.33,33.33,16.67,50.0,100.0,83.33,83.33,4.17,6.33,1.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
INGLATERRA - CAMPEONATO,2023-12-22,20:45,RONDA 23,Bristol City,Hull,14,6,2.717171717171717,3.5163398692810457,2.877005347593583,1.44,2.63,1.36,3.2,2.15,1.67,4.0,1.25,1.8,1.91,0.3680297397769517,0.2843866171003718,0.3475836431226766,0.10680860891121666,1.3884758364312269,1.3271375464684014,1.83,1.17,1.33,0.2,1.17,0.35,30.8,28.0,50.0,0.0,50.0,0.0,3.27,5.33,2.0,0.15,3.72,4.77,0.75,0.56,0.75,83.33,50.0,16.67,66.67,50.0,50.0,50.0,6.0,5.83,1.8,0.09,0.0,0.0,60.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.17,2.0,0.67,0.26,0.11,0.11,31.5,17.8,33.33,50.0,33.33,50.0,3.62,5.0,0.83,0.32,-0.31,3.69,0.72,0.44,0.74,100.0,66.67,0.0,16.67,100.0,66.67,50.0,2.33,3.33,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,10.0
INGLATERRA - CAMPEONATO,2023-12-22,20:45,RONDA 23,Swansea,Preston,18,8,2.188655462184874,3.6299651567944253,3.7367288378766146,1.44,2.63,1.36,3.2,2.08,1.73,3.75,1.29,1.83,1.83,0.4569015166058744,0.27548473795354195,0.2676137454405836,0.26230489971110327,1.6461892877711652,1.0783259742752926,1.0,1.33,0.67,0.25,1.17,0.17,32.5,39.8,50.0,0.0,50.0,0.0,2.75,3.33,1.0,0.31,1.28,3.07,0.83,0.37,0.85,66.67,50.0,33.33,16.67,66.67,50.0,66.67,6.67,4.0,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,10.0,0.0,0.67,2.17,0.33,0.45,0.15,0.15,31.0,42.2,0.0,50.0,0.0,50.0,1.25,1.0,0.67,0.39,-2.33,3.54,1.5,0.37,1.44,50.0,33.33,50.0,16.67,66.67,66.67,33.33,3.33,4.5,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
INGLATERRA - LIGA 1,2023-12-22,20:45,RONDA 23,Cambridge Utd,Exeter,16,20,2.3648897058823533,3.573611111111111,3.363398692810458,1.44,2.63,1.36,3.0,2.1,1.7,3.75,1.25,1.91,1.91,0.42285270112708895,0.27982899339292655,0.2973183054799844,0.19110348375105413,1.5483870967741933,1.1717839098328797,0.5,1.5,0.0,1.0,1.17,0.22,69.33,32.75,50.0,16.67,50.0,0.0,2.67,3.17,1.0,0.32,-0.14,1.2,1.01,0.14,1.02,50.0,33.33,50.0,16.67,66.67,33.33,33.33,5.0,5.5,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.17,0.17,0.75,0.07,0.07,49.0,24.6,0.0,33.33,0.0,33.33,5.5,3.0,0.5,0.55,-4.75,1.13,1.48,0.14,1.47,83.33,50.0,16.67,16.67,83.33,66.67,16.67,3.5,5.5,1.8,0.09,0.0,0.0,60.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
INGLATERRA - LIGA 2,2023-12-22,20:00,RONDA 23,Forest Green,Gillingham FC,23,10,2.8734693877551023,3.7248677248677247,2.6074074074074076,1.44,2.63,1.33,3.25,2.08,1.73,3.75,1.25,1.83,1.83,0.3480113636363636,0.2684659090909091,0.38352272727272724,0.14431426712657683,1.3125,1.4190340909090908,1.67,1.83,0.67,0.16,2.0,0.15,54.2,24.2,16.67,16.67,16.67,0.0,3.26,5.5,1.0,0.23,-1.11,4.05,1.04,0.54,1.09,100.0,33.33,0.0,33.33,100.0,83.33,66.67,5.67,6.67,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5,2.0,0.33,0.0,0.25,0.25,42.33,17.8,33.33,66.67,33.33,66.67,5.0,4.33,0.5,1.1,-2.69,1.65,1.09,0.19,1.06,100.0,50.0,0.0,16.67,83.33,33.33,33.33,5.33,5.0,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
INGLATERRA - LIGA 2,2023-12-22,20:45,RONDA 23,Colchester,Salford,22,20,2.411764705882353,3.6444444444444444,3.215686274509804,1.3,3.4,1.2,4.33,1.67,2.15,2.63,1.44,1.53,2.38,0.41463414634146345,0.27439024390243905,0.31097560975609756,0.17819072190490806,1.5182926829268295,1.2073170731707317,2.0,2.5,0.67,0.33,3.33,0.16,49.0,45.33,16.67,16.67,16.67,0.0,4.41,5.83,1.17,0.17,0.61,5.88,0.97,0.77,0.98,66.67,16.67,33.33,33.33,100.0,83.33,100.0,5.67,4.5,1.8,0.09,0.0,0.0,80.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,1.5,1.17,0.83,0.3,0.39,0.39,24.75,26.67,0.0,66.67,0.0,66.67,1.75,3.0,1.17,0.32,1.58,5.74,0.81,0.69,0.76,66.67,50.0,33.33,33.33,66.67,50.0,33.33,3.5,7.5,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0
INGLATERRA - LIGA 2,2023-12-22,20:45,RONDA 23,Crawley,Wimbledon,13,7,3.4391608391608397,3.4928977272727275,2.364423076923077,1.36,3.0,1.25,3.75,1.85,2.0,3.0,1.36,1.67,2.1,0.29076860512403413,0.28629524196827977,0.422936152907686,0.19015522661083473,1.1586010573403822,1.5551037006913377,2.17,1.5,0.83,0.16,2.0,0.29,22.6,20.2,50.0,0.0,50.0,0.0,2.2,5.33,2.0,0.17,3.67,4.69,0.51,0.61,0.53,100.0,50.0,0.0,66.67,83.33,83.33,66.67,5.33,5.83,1.8,0.09,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.5,0.5,0.67,0.19,0.12,0.12,21.25,51.5,16.67,50.0,16.67,50.0,2.42,4.83,2.0,0.3,5.17,4.13,0.88,0.51,0.89,50.0,16.67,50.0,50.0,50.0,50.0,33.33,4.0,4.0,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
INGLATERRA - LIGA 2,2023-12-22,20:45,RONDA 23,Crewe,Barrow,5,2,2.5263888888888886,3.609126984126984,3.057142857142857,1.4,2.75,1.29,3.5,1.93,1.93,3.25,1.33,1.73,2.0,0.39582188015393077,0.2770753161077515,0.3271028037383178,0.1460335833115612,1.4645409565695438,1.258383727322705,1.67,0.83,1.0,0.14,1.33,0.29,32.6,45.0,33.33,33.33,33.33,33.33,2.23,3.67,2.5,0.07,6.06,4.16,0.53,0.54,0.52,66.67,33.33,33.33,83.33,83.33,33.33,33.33,6.33,6.17,1.8,0.09,0.0,0.0,50.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,1.33,1.17,0.5,0.33,0.08,0.08,48.6,38.8,33.33,16.67,33.33,0.0,4.3,5.33,1.33,0.18,1.31,4.7,0.55,0.58,0.55,83.33,50.0,16.67,33.33,83.33,50.0,66.67,5.83,4.0,1.8,0.09,0.0,0.0,50.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INGLATERRA - LIGA 2,2023-12-22,20:45,RONDA 23,Doncaster,Bradford City,19,14,2.795949074074074,3.401915223207999,2.870365969581749,1.4,2.75,1.29,3.5,2.0,1.85,3.4,1.3,1.73,2.0,0.357660305501511,0.2939520635840543,0.3483876309144347,0.08430868029326151,1.3669329800885872,1.3391149563273583,1.5,0.83,0.5,0.17,1.33,0.2,32.0,45.33,0.0,16.67,0.0,0.0,3.56,5.83,2.17,0.21,3.61,3.62,0.86,0.47,0.84,66.67,33.33,33.33,66.67,66.67,50.0,33.33,5.17,5.0,1.8,0.09,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,1.33,1.5,0.67,0.38,0.23,0.23,41.0,16.75,50.0,0.0,50.0,0.0,2.35,3.0,1.17,0.31,0.19,4.17,1.0,0.52,1.0,66.67,33.33,33.33,33.33,66.67,66.67,66.67,4.5,6.5,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0
INGLATERRA - LIGA 2,2023-12-22,20:45,RONDA 23,Stockport,Notts County,1,6,1.842952380952381,4.138366124893071,4.6349700598802395,1.29,3.5,1.17,5.0,1.57,2.35,2.38,1.53,1.57,2.25,0.5426076171774069,0.24164125884967183,0.2157511239729213,0.4450687756728492,1.8694641103818928,0.8888946307684357,2.17,0.67,1.17,0.25,1.5,0.19,46.33,44.5,50.0,33.33,50.0,16.67,2.58,4.17,2.33,0.06,6.61,4.42,0.96,0.5,1.21,50.0,50.0,50.0,66.67,66.67,33.33,33.33,4.0,3.83,1.8,0.09,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.83,2.0,0.67,0.32,0.09,0.09,34.4,52.0,0.0,50.0,0.0,50.0,2.7,4.83,1.17,0.19,0.81,4.64,0.62,0.62,0.61,83.33,33.33,16.67,33.33,83.33,50.0,66.67,6.5,2.33,1.8,0.09,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUSTRÁLIA - LIGA A,2023-12-22,09:45,RONDA 9,Adelaide United,Newcastle Jets,6,8,1.8649999999999998,4.312138728323699,4.312138728323699,1.25,3.75,1.14,5.5,1.48,2.6,2.2,1.67,1.5,2.5,0.5361930294906166,0.2319034852546917,0.2319034852546917,0.43033040034677295,1.8404825737265418,0.9276139410187668,2.17,1.17,0.83,0.29,1.67,0.39,33.0,27.33,0.0,16.67,0.0,0.0,3.8,6.5,1.5,0.3,2.58,5.53,0.94,0.77,0.96,100.0,50.0,0.0,50.0,83.33,66.67,33.33,6.67,4.0,1.8,0.09,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,1.17,2.17,0.67,0.1,0.19,0.19,23.75,32.6,33.33,16.67,33.33,16.67,2.04,2.83,0.83,0.39,-1.28,5.84,1.01,0.65,0.98,100.0,33.33,0.0,16.67,83.33,50.0,50.0,6.0,6.67,1.8,0.09,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SÉRVIA - SUPER LIGA,2023-12-22,14:00,RONDA 9,Cukaricki,Mladost,6,8,1.4876010781671158,4.662630245001408,8.825692963752665,1.36,3.0,1.29,3.5,1.85,1.85,3.0,1.36,2.0,1.77,0.6722232288458054,0.21447122063175697,0.11330555052243764,0.7294932247629485,2.2311409071691735,0.5543878721990699,1.17,1.33,0.5,0.34,1.17,0.15,31.75,27.4,16.67,16.67,16.67,0.0,2.38,3.67,1.17,0.4,2.5,3.79,1.24,0.37,1.26,83.33,33.33,16.67,16.67,83.33,50.0,66.67,6.67,3.0,1.8,0.09,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.83,1.67,0.5,0.14,0.15,0.15,52.4,34.25,16.67,33.33,16.67,33.33,1.4,1.17,1.17,0.37,0.86,3.38,0.46,0.39,0.45,66.67,16.67,33.33,33.33,66.67,33.33,50.0,2.5,6.5,1.8,0.09,0.0,0.0,60.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
